Topic to send: test-topic
Topic to acks: 0
Records: 80000
Size:1000
2872 records sent, 532,7 records/sec (0,51 MB/sec), 1,8 ms avg latency, 678,0 ms max latency.
2742 records sent, 547,0 records/sec (0,52 MB/sec), 1,8 ms avg latency, 643,0 ms max latency.
3171 records sent, 604,0 records/sec (0,58 MB/sec), 1,6 ms avg latency, 677,0 ms max latency.
3344 records sent, 665,2 records/sec (0,63 MB/sec), 1,5 ms avg latency, 829,0 ms max latency.
1988 records sent, 360,2 records/sec (0,34 MB/sec), 2,8 ms avg latency, 879,0 ms max latency.
3249 records sent, 627,5 records/sec (0,60 MB/sec), 1,6 ms avg latency, 625,0 ms max latency.
2020 records sent, 393,5 records/sec (0,38 MB/sec), 2,5 ms avg latency, 884,0 ms max latency.
2353 records sent, 470,6 records/sec (0,45 MB/sec), 2,1 ms avg latency, 700,0 ms max latency.
3344 records sent, 658,5 records/sec (0,63 MB/sec), 1,5 ms avg latency, 692,0 ms max latency.
2774 records sent, 476,4 records/sec (0,45 MB/sec), 2,1 ms avg latency, 874,0 ms max latency.
2509 records sent, 459,5 records/sec (0,44 MB/sec), 2,2 ms avg latency, 1287,0 ms max latency.
2970 records sent, 576,8 records/sec (0,55 MB/sec), 1,7 ms avg latency, 473,0 ms max latency.
2176 records sent, 434,1 records/sec (0,41 MB/sec), 2,3 ms avg latency, 639,0 ms max latency.
2157 records sent, 422,3 records/sec (0,40 MB/sec), 2,4 ms avg latency, 880,0 ms max latency.
2815 records sent, 518,5 records/sec (0,49 MB/sec), 1,9 ms avg latency, 858,0 ms max latency.
2956 records sent, 572,3 records/sec (0,55 MB/sec), 1,7 ms avg latency, 612,0 ms max latency.
2952 records sent, 562,6 records/sec (0,54 MB/sec), 1,8 ms avg latency, 675,0 ms max latency.
3340 records sent, 648,4 records/sec (0,62 MB/sec), 1,5 ms avg latency, 671,0 ms max latency.
2276 records sent, 430,6 records/sec (0,41 MB/sec), 2,3 ms avg latency, 1491,0 ms max latency.
2410 records sent, 472,8 records/sec (0,45 MB/sec), 2,1 ms avg latency, 693,0 ms max latency.
2917 records sent, 571,6 records/sec (0,55 MB/sec), 1,7 ms avg latency, 699,0 ms max latency.
1689 records sent, 327,9 records/sec (0,31 MB/sec), 3,0 ms avg latency, 889,0 ms max latency.
2105 records sent, 406,4 records/sec (0,39 MB/sec), 2,4 ms avg latency, 649,0 ms max latency.
1667 records sent, 332,7 records/sec (0,32 MB/sec), 3,0 ms avg latency, 1498,0 ms max latency.
2787 records sent, 551,6 records/sec (0,53 MB/sec), 1,8 ms avg latency, 692,0 ms max latency.
3089 records sent, 593,5 records/sec (0,57 MB/sec), 1,7 ms avg latency, 448,0 ms max latency.
1942 records sent, 372,0 records/sec (0,35 MB/sec), 2,7 ms avg latency, 1497,0 ms max latency.
2300 records sent, 442,2 records/sec (0,42 MB/sec), 2,3 ms avg latency, 680,0 ms max latency.
2908 records sent, 573,6 records/sec (0,55 MB/sec), 1,7 ms avg latency, 646,0 ms max latency.
3100 records sent, 608,2 records/sec (0,58 MB/sec), 1,6 ms avg latency, 879,0 ms max latency.
80000 records sent, 507,006192 records/sec (0,48 MB/sec), 1,96 ms avg latency, 1498,00 ms max latency, 0 ms 50th, 1 ms 95th, 2 ms 99th, 438 ms 99.9th.

Metric Name                                                                          Value
app-info:commit-id:{client-id=producer-1}                                          : d12590634290dbc4
app-info:start-time-ms:{client-id=producer-1}                                      : 1593633686356
app-info:version:{client-id=producer-1}                                            : 2.3.1
kafka-metrics-count:count:{client-id=producer-1}                                   : 126,000
producer-metrics:batch-size-avg:{client-id=producer-1}                             : 1075,000
producer-metrics:batch-size-max:{client-id=producer-1}                             : 1075,000
producer-metrics:batch-split-rate:{client-id=producer-1}                           : 0,000
producer-metrics:batch-split-total:{client-id=producer-1}                          : 0,000
producer-metrics:buffer-available-bytes:{client-id=producer-1}                     : 33554432,000
producer-metrics:buffer-exhausted-rate:{client-id=producer-1}                      : 0,000
producer-metrics:buffer-exhausted-total:{client-id=producer-1}                     : 0,000
producer-metrics:buffer-total-bytes:{client-id=producer-1}                         : 33554432,000
producer-metrics:bufferpool-wait-ratio:{client-id=producer-1}                      : 0,000
producer-metrics:bufferpool-wait-time-total:{client-id=producer-1}                 : 0,000
producer-metrics:compression-rate-avg:{client-id=producer-1}                       : 1,000
producer-metrics:connection-close-rate:{client-id=producer-1}                      : 0,201
producer-metrics:connection-close-total:{client-id=producer-1}                     : 68,000
producer-metrics:connection-count:{client-id=producer-1}                           : 4,000
producer-metrics:connection-creation-rate:{client-id=producer-1}                   : 0,201
producer-metrics:connection-creation-total:{client-id=producer-1}                  : 72,000
producer-metrics:failed-authentication-rate:{client-id=producer-1}                 : 0,000
producer-metrics:failed-authentication-total:{client-id=producer-1}                : 0,000
producer-metrics:failed-reauthentication-rate:{client-id=producer-1}               : 0,000
producer-metrics:failed-reauthentication-total:{client-id=producer-1}              : 0,000
producer-metrics:incoming-byte-rate:{client-id=producer-1}                         : 116,137
producer-metrics:incoming-byte-total:{client-id=producer-1}                        : 39978,000
producer-metrics:io-ratio:{client-id=producer-1}                                   : 0,007
producer-metrics:io-time-ns-avg:{client-id=producer-1}                             : 6645,898
producer-metrics:io-wait-ratio:{client-id=producer-1}                              : 0,979
producer-metrics:io-wait-time-ns-avg:{client-id=producer-1}                        : 963148,307
producer-metrics:io-waittime-total:{client-id=producer-1}                          : 152259757493,000
producer-metrics:iotime-total:{client-id=producer-1}                               : 1292213979,000
producer-metrics:metadata-age:{client-id=producer-1}                               : 2,258
producer-metrics:network-io-rate:{client-id=producer-1}                            : 505,200
producer-metrics:network-io-total:{client-id=producer-1}                           : 80278,000
producer-metrics:outgoing-byte-rate:{client-id=producer-1}                         : 576696,633
producer-metrics:outgoing-byte-total:{client-id=producer-1}                        : 91593546,000
producer-metrics:produce-throttle-time-avg:{client-id=producer-1}                  : 0,000
producer-metrics:produce-throttle-time-max:{client-id=producer-1}                  : 0,000
producer-metrics:reauthentication-latency-avg:{client-id=producer-1}               : NaN
producer-metrics:reauthentication-latency-max:{client-id=producer-1}               : NaN
producer-metrics:record-error-rate:{client-id=producer-1}                          : 0,000
producer-metrics:record-error-total:{client-id=producer-1}                         : 0,000
producer-metrics:record-queue-time-avg:{client-id=producer-1}                      : 0,600
producer-metrics:record-queue-time-max:{client-id=producer-1}                      : 1498,000
producer-metrics:record-retry-rate:{client-id=producer-1}                          : 0,184
producer-metrics:record-retry-total:{client-id=producer-1}                         : 59,000
producer-metrics:record-send-rate:{client-id=producer-1}                           : 503,964
producer-metrics:record-send-total:{client-id=producer-1}                          : 80059,000
producer-metrics:record-size-avg:{client-id=producer-1}                            : 1091,000
producer-metrics:record-size-max:{client-id=producer-1}                            : 1091,000
producer-metrics:records-per-request-avg:{client-id=producer-1}                    : 1,000
producer-metrics:request-latency-avg:{client-id=producer-1}                        : NaN
producer-metrics:request-latency-max:{client-id=producer-1}                        : NaN
producer-metrics:request-rate:{client-id=producer-1}                               : 504,407
producer-metrics:request-size-avg:{client-id=producer-1}                           : 1143,223
producer-metrics:request-size-max:{client-id=producer-1}                           : 1145,000
producer-metrics:request-total:{client-id=producer-1}                              : 80140,000
producer-metrics:requests-in-flight:{client-id=producer-1}                         : 0,000
producer-metrics:response-rate:{client-id=producer-1}                              : 0,401
producer-metrics:response-total:{client-id=producer-1}                             : 138,000
producer-metrics:select-rate:{client-id=producer-1}                                : 1016,167
producer-metrics:select-total:{client-id=producer-1}                               : 160000,000
producer-metrics:successful-authentication-no-reauth-total:{client-id=producer-1}  : 0,000
producer-metrics:successful-authentication-rate:{client-id=producer-1}             : 0,000
producer-metrics:successful-authentication-total:{client-id=producer-1}            : 0,000
producer-metrics:successful-reauthentication-rate:{client-id=producer-1}           : 0,000
producer-metrics:successful-reauthentication-total:{client-id=producer-1}          : 0,000
producer-metrics:waiting-threads:{client-id=producer-1}                            : 0,000
producer-node-metrics:incoming-byte-rate:{client-id=producer-1, node-id=node--1}   : 0,000
producer-node-metrics:incoming-byte-rate:{client-id=producer-1, node-id=node-1}    : 24,954
producer-node-metrics:incoming-byte-rate:{client-id=producer-1, node-id=node-3}    : 43,627
producer-node-metrics:incoming-byte-rate:{client-id=producer-1, node-id=node-6}    : 121,054
producer-node-metrics:incoming-byte-total:{client-id=producer-1, node-id=node--1}  : 579,000
producer-node-metrics:incoming-byte-total:{client-id=producer-1, node-id=node-1}   : 13068,000
producer-node-metrics:incoming-byte-total:{client-id=producer-1, node-id=node-3}   : 12150,000
producer-node-metrics:incoming-byte-total:{client-id=producer-1, node-id=node-6}   : 14181,000
producer-node-metrics:outgoing-byte-rate:{client-id=producer-1, node-id=node--1}   : 0,000
producer-node-metrics:outgoing-byte-rate:{client-id=producer-1, node-id=node-1}    : 192819,511
producer-node-metrics:outgoing-byte-rate:{client-id=producer-1, node-id=node-3}    : 193038,001
producer-node-metrics:outgoing-byte-rate:{client-id=producer-1, node-id=node-6}    : 190823,623
producer-node-metrics:outgoing-byte-total:{client-id=producer-1, node-id=node--1}  : 67,000
producer-node-metrics:outgoing-byte-total:{client-id=producer-1, node-id=node-1}   : 30557821,000
producer-node-metrics:outgoing-byte-total:{client-id=producer-1, node-id=node-3}   : 30642430,000
producer-node-metrics:outgoing-byte-total:{client-id=producer-1, node-id=node-6}   : 30393228,000
producer-node-metrics:request-latency-avg:{client-id=producer-1, node-id=node--1}  : NaN
producer-node-metrics:request-latency-avg:{client-id=producer-1, node-id=node-1}   : NaN
producer-node-metrics:request-latency-avg:{client-id=producer-1, node-id=node-3}   : NaN
producer-node-metrics:request-latency-avg:{client-id=producer-1, node-id=node-6}   : NaN
producer-node-metrics:request-latency-max:{client-id=producer-1, node-id=node--1}  : NaN
producer-node-metrics:request-latency-max:{client-id=producer-1, node-id=node-1}   : NaN
producer-node-metrics:request-latency-max:{client-id=producer-1, node-id=node-3}   : NaN
producer-node-metrics:request-latency-max:{client-id=producer-1, node-id=node-6}   : NaN
producer-node-metrics:request-rate:{client-id=producer-1, node-id=node--1}         : 0,000
producer-node-metrics:request-rate:{client-id=producer-1, node-id=node-1}          : 168,575
producer-node-metrics:request-rate:{client-id=producer-1, node-id=node-3}          : 168,870
producer-node-metrics:request-rate:{client-id=producer-1, node-id=node-6}          : 166,962
producer-node-metrics:request-size-avg:{client-id=producer-1, node-id=node--1}     : NaN
producer-node-metrics:request-size-avg:{client-id=producer-1, node-id=node-1}      : 1143,761
producer-node-metrics:request-size-avg:{client-id=producer-1, node-id=node-3}      : 1143,053
producer-node-metrics:request-size-avg:{client-id=producer-1, node-id=node-6}      : 1142,853
producer-node-metrics:request-size-max:{client-id=producer-1, node-id=node--1}     : NaN
producer-node-metrics:request-size-max:{client-id=producer-1, node-id=node-1}      : 1145,000
producer-node-metrics:request-size-max:{client-id=producer-1, node-id=node-3}      : 1145,000
producer-node-metrics:request-size-max:{client-id=producer-1, node-id=node-6}      : 1145,000
producer-node-metrics:request-total:{client-id=producer-1, node-id=node--1}        : 2,000
producer-node-metrics:request-total:{client-id=producer-1, node-id=node-1}         : 26736,000
producer-node-metrics:request-total:{client-id=producer-1, node-id=node-3}         : 26807,000
producer-node-metrics:request-total:{client-id=producer-1, node-id=node-6}         : 26595,000
producer-node-metrics:response-rate:{client-id=producer-1, node-id=node--1}        : 0,000
producer-node-metrics:response-rate:{client-id=producer-1, node-id=node-1}         : 0,086
producer-node-metrics:response-rate:{client-id=producer-1, node-id=node-3}         : 0,150
producer-node-metrics:response-rate:{client-id=producer-1, node-id=node-6}         : 0,419
producer-node-metrics:response-total:{client-id=producer-1, node-id=node--1}       : 2,000
producer-node-metrics:response-total:{client-id=producer-1, node-id=node-1}        : 45,000
producer-node-metrics:response-total:{client-id=producer-1, node-id=node-3}        : 42,000
producer-node-metrics:response-total:{client-id=producer-1, node-id=node-6}        : 49,000
producer-topic-metrics:byte-rate:{client-id=producer-1, topic=test-topic}          : 541746,614
