Topic to send: test-topic
Topic to acks: 0
Records: 80000
Size:10000
5260 records sent, 1052,0 records/sec (10,03 MB/sec), 0,9 ms avg latency, 251,0 ms max latency.
5447 records sent, 1089,4 records/sec (10,39 MB/sec), 0,9 ms avg latency, 14,0 ms max latency.
5536 records sent, 1107,2 records/sec (10,56 MB/sec), 0,9 ms avg latency, 15,0 ms max latency.
5561 records sent, 1112,2 records/sec (10,61 MB/sec), 0,9 ms avg latency, 16,0 ms max latency.
5203 records sent, 1039,4 records/sec (9,91 MB/sec), 1,0 ms avg latency, 44,0 ms max latency.
5471 records sent, 1094,2 records/sec (10,44 MB/sec), 0,9 ms avg latency, 41,0 ms max latency.
5439 records sent, 1086,9 records/sec (10,37 MB/sec), 0,9 ms avg latency, 36,0 ms max latency.
5392 records sent, 1077,8 records/sec (10,28 MB/sec), 0,9 ms avg latency, 13,0 ms max latency.
5538 records sent, 1106,9 records/sec (10,56 MB/sec), 0,9 ms avg latency, 15,0 ms max latency.
5331 records sent, 1066,0 records/sec (10,17 MB/sec), 0,9 ms avg latency, 17,0 ms max latency.
5429 records sent, 1085,4 records/sec (10,35 MB/sec), 0,9 ms avg latency, 46,0 ms max latency.
5456 records sent, 1090,8 records/sec (10,40 MB/sec), 0,9 ms avg latency, 14,0 ms max latency.
4299 records sent, 859,8 records/sec (8,20 MB/sec), 1,1 ms avg latency, 806,0 ms max latency.
5544 records sent, 1107,2 records/sec (10,56 MB/sec), 0,9 ms avg latency, 27,0 ms max latency.
80000 records sent, 1071,165562 records/sec (10,22 MB/sec), 0,92 ms avg latency, 806,00 ms max latency, 0 ms 50th, 4 ms 95th, 6 ms 99th, 12 ms 99.9th.

Metric Name                                                                          Value
app-info:commit-id:{client-id=producer-1}                                          : d4284cbebb6f0a4c
app-info:start-time-ms:{client-id=producer-1}                                      : 1591557943593
app-info:version:{client-id=producer-1}                                            : 2.3.1
kafka-metrics-count:count:{client-id=producer-1}                                   : 126,000
producer-metrics:batch-size-avg:{client-id=producer-1}                             : 10077,000
producer-metrics:batch-size-max:{client-id=producer-1}                             : 10077,000
producer-metrics:batch-split-rate:{client-id=producer-1}                           : 0,000
producer-metrics:batch-split-total:{client-id=producer-1}                          : 0,000
producer-metrics:buffer-available-bytes:{client-id=producer-1}                     : 33554432,000
producer-metrics:buffer-exhausted-rate:{client-id=producer-1}                      : 0,000
producer-metrics:buffer-exhausted-total:{client-id=producer-1}                     : 0,000
producer-metrics:buffer-total-bytes:{client-id=producer-1}                         : 33554432,000
producer-metrics:bufferpool-wait-ratio:{client-id=producer-1}                      : 0,000
producer-metrics:bufferpool-wait-time-total:{client-id=producer-1}                 : 0,000
producer-metrics:compression-rate-avg:{client-id=producer-1}                       : 1,000
producer-metrics:connection-close-rate:{client-id=producer-1}                      : 0,000
producer-metrics:connection-close-total:{client-id=producer-1}                     : 0,000
producer-metrics:connection-count:{client-id=producer-1}                           : 4,000
producer-metrics:connection-creation-rate:{client-id=producer-1}                   : 0,000
producer-metrics:connection-creation-total:{client-id=producer-1}                  : 4,000
producer-metrics:failed-authentication-rate:{client-id=producer-1}                 : 0,000
producer-metrics:failed-authentication-total:{client-id=producer-1}                : 0,000
producer-metrics:failed-reauthentication-rate:{client-id=producer-1}               : 0,000
producer-metrics:failed-reauthentication-total:{client-id=producer-1}              : 0,000
producer-metrics:incoming-byte-rate:{client-id=producer-1}                         : 0,000
producer-metrics:incoming-byte-total:{client-id=producer-1}                        : 1461,000
